1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48
RNMT	21.14058495	20.47168159	20.79699516	21.71431351	21.56393051	22.19829559	20.04289055	22.01226044	20.25547028	19.38999176	19.49122238	20.36282158	22.45116043	20.35494041	21.88769913	20.32651329	22.41162682	20.28285789	20.8082962	20.33779716	19.28117371	21.6826458	19.59212112	21.55655861	19.78596687	21.78628159	22.10365105	20.08508873	20.54095459	21.52396584	21.89585686	21.94299316	20.14436913	22.11511803	20.06120491	20.46949387	21.58242416	21.03139877	21.07559967	21.83194351	20.96848297	20.73094749	21.83329391	21.81546211	20.26164055	21.67590141	20.34737396	22.23972511
PHGDH	26.84625244	27.34257126	27.06301308	23.8617382	25.23121643	22.94895554	26.34231758	26.47371864	26.68552017	24.95038033	25.0000248	22.70668221	22.21380043	26.26103401	24.8475666	25.34211349	24.70735741	23.65556335	25.30239487	24.7205143	26.30358124	26.73763466	25.14238548	24.26155281	25.35558319	24.36666298	24.05540085	25.31800079	22.65259171	26.0839138	26.83749771	24.2104454	23.45901489	22.21628952	26.00245094	26.67317009	23.18475533	23.84785461	23.18605614	24.73515701	24.8511467	25.31565285	24.21889305	25.12746811	25.69673157	26.36422729	24.4078846	22.91480827
RBFOX2	20.3480072	19.26312065	19.37101746	20.20172882	21.14824104	19.98328209	20.64227486	20.02138519	19.44148064	20.83619118	21.44293594	21.48728752	22.28404427	21.31887627	21.05834389	21.59641457	21.4990654	21.99841499	19.83032799	19.06137848	20.77834702	19.33407784	18.98291588	21.02607536	21.17053795	20.23376465	21.6320076	20.96578407	21.91199684	20.31278992	18.53831673	20.21713638	20.4989872	21.46348572	20.04275131	20.62828064	20.34781456	22.41157532	21.15818596	20.51928711	20.75774384	19.71072388	18.70294952	20.11397362	19.89364433	19.27927208	21.06072044	19.83031464
HSPA12A	22.08089256	19.85944366	21.05885315	22.73558044	22.35724258	23.17359161	21.38711357	21.07985115	20.48185349	23.47407341	21.01601601	22.84118843	21.40530396	19.47052765	23.09213448	19.48408127	20.16202164	23.84488869	22.0994091	19.4024868	19.61530113	20.49328041	19.58921623	23.37755966	21.48856163	22.72329903	22.09892654	22.48674583	22.46351051	19.39766884	19.09367561	20.30840492	19.17859268	22.16995811	20.65306473	20.34313202	22.89030075	20.190485	21.88528061	22.90860939	22.13144493	20.51862144	21.80538177	21.97795486	20.61647034	20.57340431	22.52668953	22.24774361
HNRNPR	24.86830139	25.20888329	24.94351196	25.32089424	25.04076195	26.36954498	25.15143394	25.51653099	25.98058891	24.42278099	25.64850426	25.81394196	27.62366104	27.19844818	25.46157646	27.30199432	26.93156815	25.64421844	25.70640755	25.67063332	25.38603973	25.78646278	25.80365944	24.80420113	25.85445595	24.37537384	25.79406929	25.00594521	26.41134834	24.91938972	25.63613701	25.35168076	24.27177429	26.05233574	25.14285278	25.51144218	24.83542633	25.50966263	24.00393105	25.1126709	25.32347298	24.73184776	24.69789886	24.98028374	25.24695396	25.2854557	24.22582245	24.12864685
TXNL1	19.90237617	20.02645111	20.42073822	21.67762375	21.86782074	21.55069923	22.40043831	21.10546303	20.45859146	21.63759041	21.06729698	21.26161003	21.5367775	21.54141808	21.60905457	21.1730423	21.83147812	19.86946487	19.51520348	21.44824028	21.63214111	19.15673256	20.33799171	20.99497223	21.35665131	19.85984802	21.65691757	20.31998062	21.30776024	20.0110321	20.87547302	21.41591263	21.39236259	22.00976944	19.58458519	20.71863937	21.01211929	20.56021118	20.37819481	20.83642006	21.26184082	20.70403481	20.99388123	20.48919106	20.25838661	19.9281559	19.17790985	19.63498497
SYNJ1	19.59038734	20.95243645	20.43053436	20.50309944	21.1021347	21.36372566	20.17983437	21.22275925	19.16801643	21.59841537	21.34813881	21.54165459	19.41303635	20.09900475	22.24371147	21.18737221	18.27293396	20.83938217	21.66244698	21.17493248	20.46871567	19.1525135	19.72608757	22.79221344	22.74845505	22.91431618	21.19177437	22.35726929	19.51355553	20.49835587	20.84532738	21.46866608	23.0580616	19.41337585	21.22190475	22.20624733	21.34624481	21.03751564	21.15047455	21.01011086	21.45883942	20.67560959	20.21038628	21.32849503	20.25737572	20.9884491	21.67081261	21.15357018
DCX	26.54178047	26.18761635	25.68605614	25.92759514	26.11689949	26.85899162	26.02903175	26.25190926	25.39024544	24.88874054	26.59718895	27.30530357	27.39165497	27.23471069	24.9557991	27.53978729	27.23908806	26.52481842	25.69601631	27.06270599	26.21724892	26.60187149	26.01203346	25.19929123	27.00335312	26.89700699	26.64622688	26.72949028	27.34392738	26.47201347	26.27951813	26.94122887	27.0674324	27.32465935	25.23866844	25.28876877	24.04759979	27.11277008	26.34412956	26.09008789	26.57931519	25.60011292	25.46282578	25.41412735	26.83267593	26.46348	25.43112755	27.43912506
TRAPPC3	20.61107254	22.07035065	21.92469978	20.19032669	20.39561462	22.13930511	22.11946297	22.05155563	21.94524574	19.99073219	22.08543968	22.23791885	21.6383419	21.67521286	19.71513176	21.87143517	21.74151802	22.36709023	22.11178017	22.24391365	22.14706039	22.09064865	21.93912315	20.16430283	22.00261116	22.09593582	22.20132065	22.37687111	22.41320419	22.06190681	22.16864204	22.20976067	22.41193771	19.88819695	19.27122498	19.97538757	21.06494141	20.79258919	21.35290909	21.97767448	20.24953079	21.8416481	22.25586128	22.21670532	22.10389519	22.1043129	21.99524498	22.2172966
ASNA1	21.55968857	22.30794144	21.85433769	21.84980202	21.73285103	21.7689476	21.96550179	22.86548042	21.1633091	21.09532547	21.58852196	21.47733879	19.89447975	20.88970566	21.29614067	19.35482025	21.07077599	21.34277725	21.58815575	21.51797295	21.87563896	22.25658035	21.71670151	21.45070839	21.60331535	21.70379257	19.44434738	21.99251556	21.38499451	22.05692291	22.15523911	22.77986526	22.15557861	21.43027878	20.74320412	20.91291046	20.05284119	20.7326107	20.61335754	20.89966202	20.10330772	19.61284256	20.49033165	20.78381157	20.46125412	22.14771271	20.29519463	21.2223835
ACTN4	24.4187336	24.15607262	22.8386898	22.98231316	24.64333916	22.75444221	24.95734978	24.38258171	25.07879448	24.36532974	23.99204826	23.22854042	22.25804901	23.02541542	24.13226128	23.53599548	22.54462814	23.43237114	24.16507339	22.87843132	24.04551888	24.91113663	24.39806557	23.61065483	22.32890701	22.52240944	23.27355385	23.8490963	20.21089363	23.08415794	23.52540016	22.26390457	23.45713615	20.45747185	21.17487144	20.05672073	22.71900177	20.98210526	21.54004669	23.44556427	21.89270973	19.68757057	23.57380867	24.34638023	22.60993385	19.96203423	24.30403328	22.63876152
MYO1B	20.01582718	23.96622467	24.96463966	19.27434921	24.12060165	20.13875389	20.7916069	24.68190765	23.78526497	23.34894943	23.48443794	19.97860146	23.91049576	23.32621956	23.43923569	23.34394455	20.36385727	23.53730011	23.36932945	19.2032795	19.08109283	24.84919167	23.82269669	20.84537125	23.94877815	23.63942528	19.65551186	21.22608566	19.56679344	19.08716011	23.75052071	24.92020798	19.51273727	21.37262154	24.13555336	20.01223183	20.58291626	19.96347046	20.07731438	23.74416924	20.47864342	20.00942039	20.85093307	19.50801277	19.56100845	25.57218933	19.96259308	20.12534332
TIMM8A	20.22302818	21.66083908	20.942173	20.78740311	20.0174942	21.54335403	20.27988052	19.83561134	21.47526169	21.48192787	20.36734772	20.73831749	21.55098152	19.17522049	19.39361954	20.2469101	19.10003471	19.44825554	18.95989227	20.08785629	19.67349625	19.3901329	21.56908607	19.61942291	19.14268494	19.47529221	20.45458794	17.80805588	19.73090553	21.35896111	22.13896179	21.58820152	19.13071632	19.68130684	22.31326675	22.11775208	19.68595314	20.15105629	19.31683159	22.33437347	19.95768929	20.32661057	22.52183533	20.17173767	19.69070816	21.5666256	22.15622711	20.24461937
PRPSAP2	22.69631767	22.417099	19.8606205	22.28712082	22.80136108	22.03002167	22.76789665	20.6602211	22.148489	22.27764702	22.26470566	22.03748131	22.03717995	22.86440468	22.48485565	19.04550743	22.30888748	20.60024834	22.39723015	22.13792992	22.74230003	22.87036324	22.14339066	20.96764946	22.67826843	22.32624817	21.82756996	22.11034775	21.54377937	22.34778595	20.47771645	20.71200752	22.2559185	20.74647522	20.17792892	21.6754303	20.8853054	20.29678154	21.89692879	20.73575592	19.90187454	20.20599365	20.05353928	19.77647591	20.17507744	19.96392059	20.77888107	22.20976067
SMARCA5	21.5837574	22.43948936	21.71879196	21.90426064	21.70112801	22.03714561	21.85703659	22.70548058	22.76026154	20.51157951	21.72542191	20.16741753	22.36401939	23.53966904	21.355093	22.33164215	21.8644619	21.83599472	21.95255089	21.98839569	21.75213623	22.60749817	21.97753525	21.417099	21.81178474	18.89343262	21.79622078	21.20931625	21.30996895	21.25499535	22.72529793	21.23485184	20.10499954	20.43420982	19.55560303	19.44981575	20.34041023	20.80893135	19.59665108	20.46333885	21.60046005	21.56460381	20.08180237	21.53937912	22.01198769	19.8529892	21.10749054	19.59801292
KIF5C	22.80299759	20.04363632	22.24205399	22.73745918	23.33073997	21.05675697	22.52540016	21.75393105	19.86635971	22.48202515	22.69727325	22.85684586	20.87447739	19.05190659	22.77392387	21.05569839	21.63661766	22.47335625	22.6210022	22.14616013	22.78775787	22.48190308	22.52497101	21.91210556	22.73297501	23.25170708	23.16968346	23.3259449	21.58472061	22.65994644	18.73668861	22.52080536	23.48713875	19.42277527	20.55907059	20.25083923	20.44322014	20.5680027	21.47189331	21.75253677	20.81620026	20.1762619	20.17668915	21.93091965	21.32173538	21.71904373	22.23785973	22.62479973
MGEA5	22.14910889	22.28016853	22.09629059	22.19820595	22.66307831	21.94931221	22.2494812	22.93770409	21.33232498	22.49289513	22.39897919	22.62880898	21.45251846	21.7479229	22.24024963	21.5612278	21.32064056	22.56896973	22.13746071	22.094841	22.41353989	22.60141182	22.59857559	22.37464523	22.67671967	22.88136482	22.32256699	22.84057426	22.12363625	22.06500053	21.9514122	22.24687386	18.98931694	20.47173119	19.2655468	20.65236473	21.09127998	20.22672272	20.99882317	20.91476822	18.24918175	20.15792847	20.23262787	19.38114548	19.85127258	21.84444809	22.83701515	21.5614357
SYNCRIP	23.26126671	24.00906754	24.44978905	23.31271362	23.14195824	24.45481682	23.89513588	23.91012955	24.1481781	22.96622467	23.91415215	23.94753075	24.71429253	24.33224297	23.11303711	24.59576607	23.99351692	23.62511063	23.96499252	24.04826546	24.48406792	24.83898735	24.17645645	19.89380646	24.0765934	22.80082893	18.9366951	23.37398148	24.95184898	23.16504288	24.00032616	23.38482285	22.60948181	24.33544922	24.06636429	23.32347298	23.47642517	24.29914856	22.87280655	22.9719696	22.79062462	23.54333115	23.14192581	23.12778282	23.25868034	23.07633209	22.38466454	20.99219704
SNAP91	22.13523865	21.38942528	20.66372299	22.43761253	21.76080894	21.80919456	20.36900902	21.46617889	19.98119926	24.0929718	21.69293976	23.97438812	23.22879028	21.17267609	22.91965294	23.50881577	23.53611374	22.67074776	22.20406914	23.86504745	21.93955421	21.27457809	22.65042305	23.60478592	23.49789619	25.00675964	22.26713753	23.53682518	22.79314613	21.95801544	19.46251106	23.03140259	25.02762032	21.16146469	20.74147606	20.56806755	22.76882553	21.81804085	24.32697487	22.40030861	23.0675621	19.87042999	21.98008347	22.13373566	20.61910629	20.02801704	22.83327484	23.08240509
PLIN3	22.71473122	23.02296448	22.92920494	20.50886345	22.00288582	19.5001297	22.14111519	22.16161728	22.47758675	21.29273987	20.80063248	20.56144333	18.92809486	22.62158394	19.4174118	20.07585335	19.34499359	20.39834595	22.04440308	19.30493927	21.97168922	21.81999016	22.0560627	20.13059044	19.5013504	20.25676346	19.7240696	21.65988159	20.70716095	22.49081612	23.1952343	20.11836624	19.19678497	20.07766342	22.25444794	23.09960175	19.79387474	20.4229641	21.02241898	20.4292717	20.15612602	21.75637627	22.67740822	22.04376793	22.30780411	22.85902977	19.09166336	20.2762146
UGDH	22.37581062	23.33019257	22.66429329	21.35761833	21.14482307	20.22641945	22.72302818	22.41154861	22.40067291	21.16152573	20.34296989	19.85207939	19.54876137	23.07406425	22.09197235	21.78556442	21.44833946	20.15904427	21.85155678	21.03992653	22.7833271	21.96141052	21.48964119	21.6669178	20.21809578	20.42208672	19.83893776	20.29649162	20.14517403	21.47822762	22.24730873	18.37993813	19.73718071	19.02414322	22.93288422	22.72250748	21.34337425	20.30414772	20.94683456	22.33338928	21.36725044	22.56013298	22.0679245	21.72712708	21.48389626	20.76152229	21.54018784	19.14245415
EDF1	21.1604805	22.29058456	22.22673416	21.30312729	21.41374588	21.11743546	21.56299973	22.42378044	22.95556831	22.13477135	20.92370605	21.4200325	21.5747776	23.19162369	21.38423157	22.1021347	19.78714561	19.1925602	21.79431725	21.67839813	21.73892403	20.5896225	22.16155624	21.59532356	21.44511032	21.13945198	21.95514297	21.30452156	21.21288109	21.00264549	21.63878441	21.0237751	21.12615967	22.13229179	22.53680229	22.20845222	20.63829803	22.16389084	21.16662216	19.74312019	20.37984848	20.69449425	21.95084381	21.5974617	22.74486732	22.72348595	21.15560913	21.33524132
CUTA	24.34184265	25.20702171	23.31299019	23.99679565	25.15969467	24.23432541	24.70218658	19.43865013	24.27951813	24.70603943	24.36258888	24.52240944	23.66903877	23.53171921	23.56278992	24.32423019	23.80173683	24.91838837	24.27696419	23.88380814	24.64322853	23.799366	24.59599495	24.44094849	24.53557968	24.19046402	23.53326416	24.44164467	23.68549347	24.35501289	24.59017944	24.00769997	25.59840965	24.08901596	23.94619179	24.45625877	24.07226563	24.19054031	24.54939651	23.75827026	24.23374176	24.37225533	25.0330925	24.61683655	19.91530037	24.73153687	24.137743	20.74236488
PFDN1	23.97394943	24.16100311	23.64658356	23.1912632	23.26927948	23.53338432	24.23147202	23.23035812	23.67949295	23.4921608	23.91752434	23.77474785	23.56337166	23.7673912	23.34975815	24.68072701	24.38370323	23.81401634	23.12803459	23.85128975	23.33005524	23.78406715	23.1174202	23.3658638	24.03875351	23.7830677	23.37914848	23.65512657	23.50724411	24.01631355	24.46824265	23.05284882	23.93093681	23.78066635	23.96269989	24.0795269	23.31879234	24.03883743	24.51062775	23.3658638	23.60828781	23.79243279	24.07095528	23.57657814	23.73096657	24.50978279	23.92741394	24.15251732
SRGAP2	21.53862572	20.97966576	20.29576302	22.34992027	22.70526886	22.62805176	21.72999191	21.00292015	19.81661987	22.02998734	22.88349152	22.99291229	23.16737175	21.57897568	22.00037766	23.12216759	19.49864388	22.01957512	21.70028305	22.09055138	21.72849846	21.99583054	18.19062042	20.15722466	22.36423492	22.65835571	22.46129036	23.0992794	22.95111084	20.33995438	19.80562973	22.18948364	23.08751297	21.63661766	21.39168167	20.18478203	20.49105453	22.14758873	21.70036697	22.05556488	22.26192665	20.70069695	20.78763771	21.43328857	20.85831833	20.79570007	21.21471977	21.66301346
IGSF3	22.1113987	21.74996948	21.33538246	23.54014206	23.11281395	23.29459953	23.09202003	22.29167938	21.89847946	22.96275139	22.76650238	22.8458271	22.57086945	22.38695526	22.00343513	21.93976784	22.59518623	22.71110153	22.31113434	22.75278854	22.46143913	22.28435516	22.31650162	22.6293869	22.81608772	22.78210831	22.7336998	23.55438232	22.7659359	22.14600372	19.95567513	22.27016449	23.38824272	22.74114799	22.3678112	20.16480637	22.17782402	22.96967125	22.54337883	21.98158264	23.30312729	22.3698082	22.84525299	23.32882309	19.85844612	21.6850872	23.48726273	23.20644188
WDR1	19.84290695	24.41557693	23.88016891	23.6724968	24.12257767	23.27582932	24.26806641	23.66763306	23.91378593	23.97403717	24.15707397	23.91879845	22.99529648	24.60495567	24.9755249	24.38975334	23.3521862	24.19520378	24.00015259	23.40989304	23.40392685	24.26956558	24.04343414	24.14678192	24.75281906	24.3833065	24.351511	24.38337326	23.55520058	23.94109535	23.78805542	24.38350487	24.82837296	22.94397545	23.8727684	23.82152939	24.08350945	23.75133896	23.71481514	23.69093704	23.33756065	22.54073334	23.2367363	24.05498695	23.52599716	24.33067131	24.09329414	23.79857635
CLASP2	21.38574409	19.67196655	19.34939766	20.11347198	21.86079216	21.74751282	21.3442955	20.01738548	18.93536758	22.21531296	20.29161072	21.64552879	22.85351944	18.55735779	21.23532104	18.87507439	19.2634697	22.37384796	21.43389893	22.5151844	22.16413689	20.07050896	20.37835312	22.78817558	22.89158058	23.26184082	20.03692627	22.29367447	20.36056519	19.60004234	20.33848763	19.01101685	22.64757156	21.18226051	21.80632591	20.6560955	20.24893379	21.64526367	23.38060188	20.14908981	18.97028923	20.23117256	20.72532654	19.7324295	19.6595459	20.20674133	20.55190849	19.72332382
PPFIA3	20.05678749	20.34290504	19.95224571	20.42229843	21.29255104	21.5945034	19.4485836	19.04603577	19.36361122	21.73657227	21.89208031	22.18975639	21.35396385	20.14242363	22.79277039	20.13327599	21.3303566	21.44536209	21.33385468	21.31920624	20.66357613	19.15884972	21.58774376	22.09651566	22.0205574	22.41848946	21.15690613	21.13401794	21.7803669	19.29217911	20.1797924	21.617733	21.5405674	19.47613335	20.58644676	20.1205349	21.43969345	21.50750923	22.07067871	21.74633598	19.63725281	20.57566452	19.89448547	21.67076874	20.91675568	20.0102272	21.54773712	21.46946144
HIP1R	22.43094254	19.96692467	22.58366585	19.35216141	22.09748077	22.45866394	22.64658356	22.63049889	22.53739548	21.59067154	21.75755692	22.25557327	19.95105743	19.92224884	20.08989906	21.88446045	21.60955048	19.63834572	21.87353897	22.37042046	22.317276	22.42997169	22.18716049	19.42917252	22.31132889	19.50632095	21.78544426	22.30541229	21.98929596	22.80817413	22.52058983	21.80100632	19.75115395	20.38843536	20.44794846	20.18103027	20.08914948	19.06603432	21.02062225	20.4068737	20.52083206	19.79158974	21.11605453	20.70932579	22.42296028	20.25607681	20.09566498	20.26198578
TBCA	25.87088966	26.13725471	25.82369232	25.41966629	25.46241951	25.11068153	25.73161507	25.58382607	25.59804153	25.31999969	26.27156067	25.6526947	26.92433739	27.34815407	26.11426163	27.35119247	27.23498344	26.24116325	25.79163742	25.88985443	25.61133003	25.68463898	25.95575523	25.90531731	26.15657425	26.6135807	25.53388977	25.72941208	25.21178246	26.18091965	25.61065483	26.34075546	25.85597801	25.83939743	26.40896988	26.54574776	26.07757187	26.67962646	26.66898537	26.07836723	26.57434273	26.63297844	25.50812149	24.81225395	26.0539093	26.09518814	25.68490601	26.35873985
H2AFY	25.34985924	25.92881584	26.02804184	26.19091606	25.62494469	26.54015541	25.81191063	26.50069427	26.467062	25.22537994	26.18194199	26.31503105	26.80943489	26.72312164	24.80222893	26.2503376	26.32438469	25.56772995	25.98146057	25.95164871	25.3398056	25.97285461	26.45801353	25.37345123	25.7136631	24.18646431	26.47639465	25.89617538	27.13359451	26.60229492	27.00902557	26.56488419	25.11183548	26.00030327	25.35900688	25.68045998	24.37974358	25.86910057	24.32505417	24.25954247	24.82643509	25.28213692	26.50942039	26.57529449	27.04343414	26.37937927	25.29179192	26.21940994
